user_id,gender,age,device_type,os,nrs_grade,date_collected
7689cfea-9d2d-4e0f-970c-b2d4ba6d1147,,,pc,,C2,2022-07-18
7689cfea-9d2d-4e0f-970c-b2d4ba6d1147,,49,pc,,C2,2022-07-18
768ef3c9-eb41-440a-9202-54db162670ba,,22,pc,android,,2022-07-18
768ef3c9-eb41-440a-9202-54db162670ba,,19,pc,android,,2022-07-18
76913a48-49db-4516-a109-513013123064,,,smartphone,android,D,2022-07-18
76913a48-49db-4516-a109-513013123064,,,smartphone,android,D,2022-07-18
769264a1-eec9-4b69-a422-01f22270f66f,,49,smartphone,android,B,2022-07-18
769264a1-eec9-4b69-a422-01f22270f66f,,,smartphone,android,B,2022-07-18
769a600e-9983-453d-b463-c8e7c83fd85c,,24,,,C2,2022-07-18
769a600e-9983-453d-b463-c8e7c83fd85c,,,,,C2,2022-07-18
769e9654-2328-41d3-86f5-ecee57401fdf,,29,smartphone,android,C2,2022-07-18
769e9654-2328-41d3-86f5-ecee57401fdf,,,smartphone,android,C2,2022-07-18
76a098f3-d73c-4553-8c12-204043ee2f27,,,smartphone,android,,2022-09-27
76a72758-3ad9-4387-a841-e11b0a830e48,,36,,android,C2,2022-11-14
76a72758-3ad9-4387-a841-e11b0a830e48,,,,android,C2,2022-11-14
76b5ae58-fc8d-4203-abb7-015da743e60d,,,,android,C2,2022-07-18
76b5ae58-fc8d-4203-abb7-015da743e60d,,50,,android,C2,2022-07-18
76c4b13e-5b6b-4165-aaff-d6b4197d7760,,,smartphone,,C2,2022-07-18
76c4b13e-5b6b-4165-aaff-d6b4197d7760,,22,smartphone,,C2,2022-07-18
76c7ca93-9315-4f33-8223-f0934e928b6f,,,pc,android,C2,2022-08-30
76d4ede6-1c71-433b-91d8-c7ff363dd99b,F,,,android,E,2022-11-14
76d4ede6-1c71-433b-91d8-c7ff363dd99b,F,,,android,E,2022-11-14
76e48147-c9ef-4557-a1e8-18b71761cfa5,,,tablet,,C1,2022-07-18
76e48147-c9ef-4557-a1e8-18b71761cfa5,,,tablet,,C1,2022-07-18
76e7017b-ffca-450b-93ed-a11f98883c1c,M,41,,,E,2022-07-18
76e7017b-ffca-450b-93ed-a11f98883c1c,M,,,,E,2022-07-18
76e7a071-48ac-4b8a-95ee-8e12ac92d327,,,,android,C2,2022-07-18
76e7a071-48ac-4b8a-95ee-8e12ac92d327,,,,android,C2,2022-07-18
76e7b38c-884b-4d8a-8687-eea8b9685c99,M,,,android,E,2022-11-14
76e7b38c-884b-4d8a-8687-eea8b9685c99,M,,,android,E,2022-11-14
76ee4aea-51e0-4801-b3fa-4acb628b178d,F,,smartphone,,,2022-11-14
76ee4aea-51e0-4801-b3fa-4acb628b178d,F,,smartphone,,,2022-11-14
76fb60b1-2ede-408a-b126-59e735ae568c,,,pc,android,,2022-07-18
76fb60b1-2ede-408a-b126-59e735ae568c,,58,pc,android,,2022-07-18
76fbb19f-d774-435e-9a00-f69cf772e31f,,34,tablet,,C2,2022-07-18
76fbb19f-d774-435e-9a00-f69cf772e31f,,,tablet,,C2,2022-07-18
76fd25cc-92ea-43d2-aa9e-2539835d6d3e,,,smartphone,,C1,2022-11-14
76fd25cc-92ea-43d2-aa9e-2539835d6d3e,,,smartphone,,C1,2022-11-14
76fd25cc-92ea-43d2-aa9e-2539835d6d3e,,,smartphone,,C1,2022-10-28
76fd45ef-8a9f-4776-ad51-87552373c090,,,tablet,,D,2022-11-14
76fd45ef-8a9f-4776-ad51-87552373c090,,53,tablet,,D,2022-10-28
76fd45ef-8a9f-4776-ad51-87552373c090,,29,tablet,,D,2022-11-14
76ffc49c-69af-42cb-a6aa-148b0f229d78,M,51,pc,android,C2,2022-07-18
76ffc49c-69af-42cb-a6aa-148b0f229d78,M,40,pc,android,C2,2022-07-18
77001c43-0a78-4517-a028-639e20e3f426,,,pc,,,2022-07-18
77001c43-0a78-4517-a028-639e20e3f426,,,pc,,,2022-07-18
770245fe-f431-468b-9599-7591bfed0bc4,,,smartphone,,C1,2022-11-03
77028b0f-9cca-4f1d-aa31-896829c6daee,M,54,smartphone,android,C2,2022-11-03
770537da-f84a-4d88-ba7f-ed60674d717b,,31,smartphone,,E,2022-07-18
770537da-f84a-4d88-ba7f-ed60674d717b,,,smartphone,,E,2022-07-18
7705cc24-f0ee-4792-a25a-4cae887cd6e7,M,,pc,,C2,2022-10-28
7705cc24-f0ee-4792-a25a-4cae887cd6e7,M,,pc,,C2,2022-11-14
7705cc24-f0ee-4792-a25a-4cae887cd6e7,M,,pc,,C2,2022-11-14
7706272d-f056-49a9-b701-0c82b00df1c3,,57,,,,2022-08-30
77079f76-22a0-4076-adfc-ed6a048a2aea,,,tablet,android,B,2022-07-18
77079f76-22a0-4076-adfc-ed6a048a2aea,,,tablet,android,B,2022-07-18
7709f986-5d51-4dcd-b5f6-75b5609d3800,,,,android,A,2022-04-04
770b5002-f8c5-4352-a59a-32323d32a7b4,M,,tablet,android,E,2022-07-18
770b5002-f8c5-4352-a59a-32323d32a7b4,M,,tablet,android,E,2022-07-18
770b912e-1bdc-4c6f-9949-bd0459010418,,25,smartphone,,C1,2022-07-18
770b912e-1bdc-4c6f-9949-bd0459010418,,26,smartphone,,C1,2022-07-18
771333d4-391c-4ec5-aed7-64a3cd03f6d8,,,,android,B,2022-07-18
771333d4-391c-4ec5-aed7-64a3cd03f6d8,,18,,android,B,2022-07-18
77141a4c-e5fc-4141-b375-0ad677a3ef72,,30,smartphone,android,C1,2022-08-30
77143e77-a805-456d-8fdf-db5c1d25b74b,,,pc,android,,2022-07-18
77143e77-a805-456d-8fdf-db5c1d25b74b,,,pc,android,,2022-07-18
7715c9d4-1d40-4218-86df-2278e3fe19a9,,57,smartphone,,,2022-07-18
7715c9d4-1d40-4218-86df-2278e3fe19a9,,,smartphone,,,2022-07-18
7716e771-3129-4904-badf-632149234cb6,,,smartphone,android,C1,2022-07-18
7716e771-3129-4904-badf-632149234cb6,,39,smartphone,android,C1,2022-07-18
77203c23-f8bc-4126-a8a0-e1d731e44844,,,smartphone,android,E,2022-07-18
77203c23-f8bc-4126-a8a0-e1d731e44844,,42,smartphone,android,E,2022-07-18
77215561-85c6-4114-bee3-06c1e85a9bbb,,,smartphone,android,B,2022-07-18
77215561-85c6-4114-bee3-06c1e85a9bbb,,,smartphone,android,B,2022-07-18
7725f6cd-104b-4d93-9ce3-9a02b667bae4,,,,,C2,2022-11-14
7725f6cd-104b-4d93-9ce3-9a02b667bae4,,29,,,C2,2022-11-14
772a6173-ff2a-4d45-b17b-9db94bf3e04b,,,pc,android,B,2022-07-18
772a6173-ff2a-4d45-b17b-9db94bf3e04b,,,pc,android,B,2022-07-18
772ae65f-2909-415f-8775-51c8947c74e6,M,25,pc,android,,2022-11-14
772ae65f-2909-415f-8775-51c8947c74e6,M,,pc,android,,2022-11-14
772d318a-d0aa-48e4-88ee-713db51ecc14,M,,smartphone,,,2022-11-14
772d318a-d0aa-48e4-88ee-713db51ecc14,M,,smartphone,,,2022-11-14
77310dc5-ed7f-40b1-8ac5-d936e6511795,F,21,tablet,,C1,2022-11-14
77310dc5-ed7f-40b1-8ac5-d936e6511795,F,37,tablet,,C1,2022-11-14
773121c3-82ea-446a-8341-67abfe336305,,,smartphone,android,C1,2022-07-18
773121c3-82ea-446a-8341-67abfe336305,,,smartphone,android,C1,2022-07-18
77319dbe-2fc9-4c22-ab5a-2007b5ad463b,,54,,android,C2,2022-07-18
77319dbe-2fc9-4c22-ab5a-2007b5ad463b,,,,android,C2,2022-07-18
77343231-cfbf-4e07-9840-07ce67e34ccd,,,smartphone,android,E,2022-07-18
77343231-cfbf-4e07-9840-07ce67e34ccd,,,smartphone,android,E,2022-07-18
77348c06-576d-47a3-a206-62c946f6e72b,M,,smartphone,android,C2,2022-11-14
77348c06-576d-47a3-a206-62c946f6e72b,M,54,smartphone,android,C2,2022-11-14
773d7f02-1819-4025-89f6-663530de1333,,48,smartphone,ios,C2,2022-10-28
773f6494-719c-4093-b0b0-d61ff16a2c2e,,,smartphone,android,C1,2022-07-18
773f6494-719c-4093-b0b0-d61ff16a2c2e,,,smartphone,android,C1,2022-07-18
773f9565-5a92-4327-9bf9-744aa44c5d51,,20,tablet,,C2,2022-11-14
773f9565-5a92-4327-9bf9-744aa44c5d51,,,tablet,,C2,2022-11-14
773f9565-5a92-4327-9bf9-744aa44c5d51,,38,tablet,,C2,2022-10-28
77434dbe-acb7-44f1-a38c-80b2fd5c0359,M,,smartphone,android,C2,2022-04-04
7743ed5b-72da-42f7-9b24-61043357b6a4,,,,android,D,2022-07-18
7743ed5b-72da-42f7-9b24-61043357b6a4,,27,,android,D,2022-07-18
774a1b31-e90a-4363-a996-bb0a719f0575,,,,,E,2022-11-14
774a1b31-e90a-4363-a996-bb0a719f0575,,,,,E,2022-11-14
774a977f-869c-4d2b-bd55-18cb081ec297,M,19,tablet,,,2022-11-14
774a977f-869c-4d2b-bd55-18cb081ec297,M,,tablet,,,2022-11-14
775087ae-c7cb-4dac-b031-49765e42345e,,,,,,
775087ae-c7cb-4dac-b031-49765e42345e,,,,,,
775087ae-c7cb-4dac-b031-49765e42345e,,,,,,
77510e25-d444-4b9a-9321-71d5249f0d91,M,,,,C2,2022-08-30
77518255-01ca-46a3-bfbf-0327d33bdbe4,M,,smartphone,,C2,2022-09-27
775587dd-068a-475c-86f8-3b1eaf8da9ae,,,,,C2,2022-07-18
775587dd-068a-475c-86f8-3b1eaf8da9ae,,,,,C2,2022-07-18
77620fe7-c1a2-4015-b5e4-2a162bcfa948,M,,smartphone,android,,2022-07-18
77620fe7-c1a2-4015-b5e4-2a162bcfa948,M,30,smartphone,android,,2022-07-18
7767ce93-8455-491b-a878-828c28cb1736,M,,pc,,B,2022-07-18
7767ce93-8455-491b-a878-828c28cb1736,M,,pc,,B,2022-07-18
77685c1f-a031-4b82-94fa-8b166fdaceaf,,44,smartphone,android,C2,2022-07-18
77685c1f-a031-4b82-94fa-8b166fdaceaf,,,smartphone,android,C2,2022-07-18
776c368b-1f4f-40ea-a883-ad756f80d518,,58,pc,android,C2,2022-07-18
776c368b-1f4f-40ea-a883-ad756f80d518,,,pc,android,C2,2022-07-18
776e5924-3d30-4d05-8d88-89eeb44e54b5,,34,smartphone,android,D,2022-11-14
776e5924-3d30-4d05-8d88-89eeb44e54b5,,57,smartphone,android,D,2022-11-14
777199f8-1f77-426f-8c8e-f3dbcc93d8e5,M,38,smartphone,,D,2022-07-18
777199f8-1f77-426f-8c8e-f3dbcc93d8e5,M,,smartphone,,D,2022-07-18
777332d8-1307-47bb-8bcf-daaa37b1f562,M,35,,android,,2022-08-30
777332d8-1307-47bb-8bcf-daaa37b1f562,M,,,android,,2022-08-30
777332d8-1307-47bb-8bcf-daaa37b1f562,M,,,android,,2022-08-30
7773bcad-6f87-439e-9e82-2faf7f7b08fc,,56,pc,android,C2,2022-07-18
7773bcad-6f87-439e-9e82-2faf7f7b08fc,,24,pc,android,C2,2022-07-18
777497ae-3744-4861-8ce3-c62c80dfc006,,49,smartphone,,C1,2022-07-18
777497ae-3744-4861-8ce3-c62c80dfc006,,,smartphone,,C1,2022-07-18
777711ef-ee70-4450-bf11-d308c43e0d08,,58,pc,android,C2,2022-09-27
777711ef-ee70-4450-bf11-d308c43e0d08,,,pc,android,C2,2022-09-27
777825b7-3334-4cdf-abf9-360da7ef245f,,,,android,C2,2022-04-04
77787e06-bf92-4903-a609-194aa70d9b5b,,,smartphone,,C2,2022-11-14
77787e06-bf92-4903-a609-194aa70d9b5b,,,smartphone,,C2,2022-11-14
777a9541-ef45-4f06-87ff-d89d443369db,,45,smartphone,android,C2,2022-11-03
77818d20-507a-48d7-9045-a1aa7ebf2f93,M,,,android,C1,2022-07-18
77818d20-507a-48d7-9045-a1aa7ebf2f93,M,,,android,C1,2022-07-18
7784d5b5-34be-45db-b447-df638339bdaf,,,tablet,ios,E,2022-11-03
7785f200-7bc9-45da-9c4a-229ccb3aebb7,F,48,smartphone,ios,,2022-07-18
7785f200-7bc9-45da-9c4a-229ccb3aebb7,F,,smartphone,ios,,2022-07-18
7786327c-fac5-49fd-b0b4-7f1a7f9289f6,M,43,,android,,2022-07-18
7786327c-fac5-49fd-b0b4-7f1a7f9289f6,M,,,android,,2022-07-18
7787744f-90b1-404d-8f0b-ec252cc9b3f4,F,27,tablet,,C1,2022-11-14
7787744f-90b1-404d-8f0b-ec252cc9b3f4,F,43,tablet,,C1,2022-11-14
778ccb79-6d98-47eb-9861-dc65c495f23f,,,pc,android,,2022-08-30
778e05c5-84a2-4379-8eba-eeba7f4d486e,,50,,android,,2022-04-04
779a1259-a459-4ace-9404-fccfff906f27,F,,pc,android,D,2022-10-28
779a1259-a459-4ace-9404-fccfff906f27,F,19,pc,android,D,2022-11-14
779a1259-a459-4ace-9404-fccfff906f27,F,,pc,android,D,2022-11-14
779a2336-aae1-4ed2-bc47-44d2fb2c47ab,M,,,,B,2022-11-14
779a2336-aae1-4ed2-bc47-44d2fb2c47ab,M,22,,,B,2022-11-14
779ac5ab-4a23-464e-a361-d8335bd4276f,M,42,,ios,C2,2022-07-18
779ac5ab-4a23-464e-a361-d8335bd4276f,M,,,ios,C2,2022-07-18
779b4782-999b-4c82-8c3b-f41a11be9525,,20,smartphone,,,2022-11-03
779d016c-11ba-4717-b4e0-7ceb4b5dc887,,,,android,C1,2022-11-03
779e6c2b-92cb-4882-9c6d-3a158c606392,M,,smartphone,android,C1,2022-11-14
779e6c2b-92cb-4882-9c6d-3a158c606392,M,57,smartphone,android,C1,2022-11-14
779ed064-6c89-42c6-b8ba-156c9c4c984b,,60,,android,C2,2022-11-03
779ed064-6c89-42c6-b8ba-156c9c4c984b,,,,android,C2,2022-11-03
77a0b103-575f-4ad0-9c50-542969083a0c,,,,android,B,2022-07-18
77a0b103-575f-4ad0-9c50-542969083a0c,,,,android,B,2022-07-18
77a244a1-b561-4dbb-9e38-31555b2ba50f,,39,tablet,,D,2022-11-14
77a244a1-b561-4dbb-9e38-31555b2ba50f,,,tablet,,D,2022-11-14
77a3738f-00a9-4cd3-b879-8105b07cd9b7,M,55,smartphone,ios,C1,2022-07-18
77a3738f-00a9-4cd3-b879-8105b07cd9b7,M,,smartphone,ios,C1,2022-07-18
77a96e84-ea3f-4d66-a0de-2339c1440e29,,28,smartphone,android,C2,2022-07-18
77a96e84-ea3f-4d66-a0de-2339c1440e29,,,smartphone,android,C2,2022-07-18
77adb5d7-1ef7-4b94-a240-1b16638cfad6,,28,smartphone,android,,2022-07-18
77adb5d7-1ef7-4b94-a240-1b16638cfad6,,,smartphone,android,,2022-07-18
77ae1ee2-d265-4970-856f-4d07d491b4ed,M,,smartphone,,,2022-09-27
77b13c6a-dd58-49f8-824a-57d5aff082a4,M,,smartphone,,B,2022-11-14
77b13c6a-dd58-49f8-824a-57d5aff082a4,M,,smartphone,,B,2022-11-14
77b1aaff-3930-4db9-8b3f-f6cd7b00317b,M,27,smartphone,android,B,2022-09-27
77b548e9-6f68-4746-8789-283527521eec,,25,smartphone,android,,2022-11-03
77b639a8-42eb-41d1-9868-9759e474331e,,,,android,C1,2022-07-18
77b639a8-42eb-41d1-9868-9759e474331e,,,,android,C1,2022-07-18
77b6d64e-d5f6-471e-b383-5bcfb56e1b95,,,smartphone,android,C1,2022-11-03
77b6d64e-d5f6-471e-b383-5bcfb56e1b95,,37,smartphone,android,C1,2022-11-03
77b7c540-246d-4876-8088-cbcba7cf8a5f,M,,smartphone,,C2,2022-11-14
77b7c540-246d-4876-8088-cbcba7cf8a5f,M,,smartphone,,C2,2022-11-14
77bd1292-74f2-4edd-b68a-fd7b79b5dc74,,22,,,,2022-07-18
77bd1292-74f2-4edd-b68a-fd7b79b5dc74,,,,,,2022-07-18
77c0512f-6240-4777-99fa-4371104a0823,M,,,,C1,2022-07-18
77c0512f-6240-4777-99fa-4371104a0823,M,,,,C1,2022-07-18
77c28dcd-e14b-4840-8a19-2da378d5258b,M,,smartphone,,C2,2022-10-28
77c28dcd-e14b-4840-8a19-2da378d5258b,M,,smartphone,,C2,2022-11-14
77c28dcd-e14b-4840-8a19-2da378d5258b,M,,smartphone,,C2,2022-11-14
77c6dd9a-385d-40b0-b2fe-6a836e377527,M,48,smartphone,,C1,2022-07-18
77c6dd9a-385d-40b0-b2fe-6a836e377527,M,42,smartphone,,C1,2022-07-18
77cca726-31bc-46e0-b597-519c999df98e,,,smartphone,android,E,2022-07-18
77cca726-31bc-46e0-b597-519c999df98e,,22,smartphone,android,E,2022-07-18
77cca726-31bc-46e0-b597-519c999df98e,,,smartphone,android,E,2022-07-18
77cca726-31bc-46e0-b597-519c999df98e,,,smartphone,android,E,2022-07-18
77d21349-308c-494a-9c21-cf9c0fc405de,,59,,,,2022-11-03
77d36b6d-675c-4fc6-9ad0-2dfe129ef43a,,59,pc,android,C1,2022-07-18
77d36b6d-675c-4fc6-9ad0-2dfe129ef43a,,,pc,android,C1,2022-07-18
77d6a1e8-e926-412f-8073-eb12fde25c80,F,20,smartphone,,,2022-08-30
77deabe1-a754-42b8-a88c-1542a1d3ed17,,19,smartphone,android,C2,2022-07-18
77deabe1-a754-42b8-a88c-1542a1d3ed17,,,smartphone,android,C2,2022-07-18
77df50ce-ddcf-42ba-be81-0335c76ea049,,53,smartphone,,C2,2022-08-30
77e26b8e-0450-4a7c-9087-5b4a2077069f,,47,,android,E,2022-07-18
77e26b8e-0450-4a7c-9087-5b4a2077069f,,30,,android,E,2022-07-18
77e3d5bb-60b0-4340-af2a-a819585c1ef5,,,smartphone,,C1,2022-10-28
77e3d5bb-60b0-4340-af2a-a819585c1ef5,,20,smartphone,,C1,2022-11-14
77e3d5bb-60b0-4340-af2a-a819585c1ef5,,,smartphone,,C1,2022-11-14
77f1fa96-9c6a-4317-8931-1af13919f891,,60,pc,,C1,2022-04-04
77f4b848-2cbb-4847-afc1-386152124541,F,,,,C2,2022-11-14
77f4b848-2cbb-4847-afc1-386152124541,F,,,,C2,2022-11-14
77f9cc0e-bb3e-41cf-95aa-cdbfff044e52,,,smartphone,android,,2022-07-18
77f9cc0e-bb3e-41cf-95aa-cdbfff044e52,,,smartphone,android,,2022-07-18
77fd9768-c9bb-4256-8fe7-e72f3b983a23,,,,,D,2022-11-14
77fd9768-c9bb-4256-8fe7-e72f3b983a23,,60,,,D,2022-11-14
77fd9768-c9bb-4256-8fe7-e72f3b983a23,,54,,,D,2022-10-28
78014d8a-2fc8-46a0-be9b-30a2c9488540,,25,,ios,C2,2022-07-18
78014d8a-2fc8-46a0-be9b-30a2c9488540,,45,,ios,C2,2022-07-18
78038db2-e2da-4da3-9c96-97490775b5ee,M,24,smartphone,android,C2,2022-07-18
78038db2-e2da-4da3-9c96-97490775b5ee,M,48,smartphone,android,C2,2022-07-18
7803be72-942e-429d-ab30-0145ce1dab88,,37,pc,,,2022-11-03
78063621-2684-4c7a-a51f-90005ee6b840,,,pc,android,B,2022-07-18
78063621-2684-4c7a-a51f-90005ee6b840,,32,pc,android,B,2022-07-18
7806f78b-5735-4420-a287-64b0b4268aee,,31,,android,,2022-11-14
7806f78b-5735-4420-a287-64b0b4268aee,,43,,android,,2022-11-14
7809562a-f9b4-411d-bbba-d7417b30271c,,,,,D,2022-07-18
7809562a-f9b4-411d-bbba-d7417b30271c,,54,,,D,2022-07-18
7809c1fc-f708-461c-a46f-72b8e3a103db,,,smartphone,android,C2,2022-07-18
7809c1fc-f708-461c-a46f-72b8e3a103db,,58,smartphone,android,C2,2022-07-18
7809c1fc-f708-461c-a46f-72b8e3a103db,,,smartphone,android,C2,2022-07-18
7809c1fc-f708-461c-a46f-72b8e3a103db,,,smartphone,android,C2,2022-07-18
780a9c8c-aea9-4629-a508-00698334686d,,,,android,B,2022-07-18
780a9c8c-aea9-4629-a508-00698334686d,,,,android,B,2022-07-18
7812e39f-cc1d-4727-85de-87f00adef536,,59,tablet,,B,
78145bfb-a421-4f6d-8d8a-bf2af00516a3,,,,android,C1,2022-07-18
78145bfb-a421-4f6d-8d8a-bf2af00516a3,,,,android,C1,2022-07-18
7819b510-1987-4614-a77f-5aedd1a82bdd,M,,smartphone,,C1,2022-11-14
7819b510-1987-4614-a77f-5aedd1a82bdd,M,28,smartphone,,C1,2022-11-14
781e14e8-8324-4674-a9ad-3fd82b831767,M,25,smartphone,android,B,2022-11-14
781e14e8-8324-4674-a9ad-3fd82b831767,M,,smartphone,android,B,2022-11-14
7820dfaa-231a-4b30-b323-cfdb8d7c3317,,27,smartphone,android,,2022-07-18
7820dfaa-231a-4b30-b323-cfdb8d7c3317,,25,smartphone,android,,2022-07-18
78292626-db54-4c97-8af6-f62e635d102c,,42,,android,E,2022-07-18
78292626-db54-4c97-8af6-f62e635d102c,,59,,android,E,2022-07-18
782a614b-cb77-4915-884e-4383a883c322,M,,pc,,A,2022-11-14
782a614b-cb77-4915-884e-4383a883c322,M,25,pc,,A,2022-11-14
78368462-7de5-4672-80c6-fc7d0fca007f,M,,smartphone,android,,2022-07-18
78368462-7de5-4672-80c6-fc7d0fca007f,M,42,smartphone,android,,2022-07-18
783acd71-aee2-416d-ab46-46063b081756,,31,pc,android,C1,2022-08-30
783acd71-aee2-416d-ab46-46063b081756,,,pc,android,C1,2022-11-03
783df21e-1a89-4b39-a6a4-d01c1ebbdf0f,,59,pc,,E,2022-07-18
783df21e-1a89-4b39-a6a4-d01c1ebbdf0f,,,pc,,E,2022-07-18
7845ac97-97d8-40e0-b9b6-95d63e24f01a,,52,pc,,C2,2022-11-14
7845ac97-97d8-40e0-b9b6-95d63e24f01a,,40,pc,,C2,2022-11-14
7849089b-43e2-44e3-bf4c-93aad25f484d,M,,tablet,,C2,2022-07-18
7849089b-43e2-44e3-bf4c-93aad25f484d,M,33,tablet,,C2,2022-07-18
7849b098-4e66-4596-807e-c38ee18d6ce4,,,smartphone,,A,2022-07-18
7849b098-4e66-4596-807e-c38ee18d6ce4,,48,smartphone,,A,2022-07-18
784db0dc-25e1-4747-ba47-a2f13ce3f564,,37,tablet,android,B,2022-07-18
784db0dc-25e1-4747-ba47-a2f13ce3f564,,50,tablet,android,B,2022-07-18
785721c7-5b3f-4b45-98c5-ca4b59edd36d,M,,,,C1,2022-07-18
785721c7-5b3f-4b45-98c5-ca4b59edd36d,M,,,,C1,2022-07-18
7858d66d-5f3b-4da4-8b9c-60488c2dc50b,,35,,android,,2022-07-18
7858d66d-5f3b-4da4-8b9c-60488c2dc50b,,35,,android,,2022-07-18
785911ec-6e24-4b94-ae2a-9c9acd828f14,M,,pc,,,2022-10-28
785911ec-6e24-4b94-ae2a-9c9acd828f14,M,53,pc,,,2022-11-14
785911ec-6e24-4b94-ae2a-9c9acd828f14,M,,pc,,,2022-11-14
785966ff-b365-4f56-82e2-b226f6ff7caf,M,35,pc,,E,2022-11-14
785966ff-b365-4f56-82e2-b226f6ff7caf,M,37,pc,,E,2022-11-14
785fcf4c-6389-4789-80da-a26d5ff37e64,,59,smartphone,android,B,2022-07-18
785fcf4c-6389-4789-80da-a26d5ff37e64,,,smartphone,android,B,2022-07-18
7862890e-b2ae-4baf-962d-cef507458a8a,M,20,smartphone,,B,2022-11-14
7862890e-b2ae-4baf-962d-cef507458a8a,M,,smartphone,,B,2022-11-14
7864fa1b-eb6b-45d2-b204-9719df095667,,22,smartphone,,,2022-04-04
786893ae-2061-4d95-b03d-c627e7ca7876,,40,pc,android,E,2022-07-18
786893ae-2061-4d95-b03d-c627e7ca7876,,,pc,android,E,2022-07-18
786922ca-d6bf-42c1-acb3-c304846ea1b4,M,,,android,,2022-07-18
786922ca-d6bf-42c1-acb3-c304846ea1b4,M,55,,android,,2022-07-18
786a118c-b9da-41a5-bc4c-e07f00468c52,,50,tablet,ios,E,2022-11-03
7872a855-75cd-428b-ab22-1a8d54e756cf,,,smartphone,android,C1,2022-11-14
7872a855-75cd-428b-ab22-1a8d54e756cf,,45,smartphone,android,C1,2022-11-14
7874a681-6e27-41c9-b8ae-11aaea6e8bc5,,34,,android,C2,2022-07-18
7874a681-6e27-41c9-b8ae-11aaea6e8bc5,,,,android,C2,2022-07-18
78754969-8aa9-4d90-9e51-3cc4aa01a9aa,M,30,,,C2,2022-08-30
7879c3cb-1a44-4548-9423-fc1210af5f22,,46,smartphone,android,C1,2022-07-18
7879c3cb-1a44-4548-9423-fc1210af5f22,,,smartphone,android,C1,2022-07-18
787fd3c6-066d-4ed1-a172-968d0e1968e0,M,,,,,2022-11-14
787fd3c6-066d-4ed1-a172-968d0e1968e0,M,,,,,2022-11-14
78802e62-c9f0-45ff-943c-a860923cbf42,,,,,B,2022-04-04
7880a5fb-39bd-49b7-8924-3dd0d69b6376,,38,,,C1,2022-07-18
7880a5fb-39bd-49b7-8924-3dd0d69b6376,,,,,C1,2022-07-18
78829bf1-8aff-4c99-98f1-43cf620c3fb8,,40,,android,,2022-11-14
78829bf1-8aff-4c99-98f1-43cf620c3fb8,,,,android,,2022-10-28
78829bf1-8aff-4c99-98f1-43cf620c3fb8,,,,android,,2022-11-14
7885fff1-78a6-476f-8c2d-6f9698325124,,,tablet,,B,2022-11-03
7885fff1-78a6-476f-8c2d-6f9698325124,,55,tablet,,B,2022-11-03
788949c8-1d57-495b-95ac-85423c8825aa,,45,,android,A,2022-07-18
788949c8-1d57-495b-95ac-85423c8825aa,,,,android,A,2022-07-18
788d734d-0571-40f5-a2f6-f86c1e80d232,,,pc,,C1,2022-08-30
7890c6c8-197a-43be-96d2-b1bbe136b5e9,,,,,C1,2022-08-30
789858df-bf90-4ef1-a926-3eace436ceda,M,,,android,,2022-07-18
789858df-bf90-4ef1-a926-3eace436ceda,M,,,android,,2022-07-18
789b0457-3fec-4d16-936b-1986d386d992,,36,smartphone,android,C1,2022-07-18
789b0457-3fec-4d16-936b-1986d386d992,,,smartphone,android,C1,2022-07-18
78a17e7d-7d69-49a1-af69-798554ded04d,M,,,android,C2,2022-08-30
78a3dd5e-798a-4b4b-9761-f99d08077511,,,smartphone,android,,2022-07-18
78a3dd5e-798a-4b4b-9761-f99d08077511,,40,smartphone,android,,2022-07-18
78a66825-e785-43c5-87ec-d6e67aaa8b35,,21,smartphone,android,B,2022-07-18
78a66825-e785-43c5-87ec-d6e67aaa8b35,,,smartphone,android,B,2022-07-18
78acee2d-3b08-415c-9eaa-08a9bf36ecb4,,50,smartphone,android,C1,2022-11-14
78acee2d-3b08-415c-9eaa-08a9bf36ecb4,,38,smartphone,android,C1,2022-11-14
78ad03f0-0c1f-41a4-8174-d28eece50b5b,,35,smartphone,android,,2022-07-18
78ad03f0-0c1f-41a4-8174-d28eece50b5b,,,smartphone,android,,2022-07-18
78adef30-7563-4187-b388-d0833006a037,,,,,C2,2022-08-30
78b2f61f-94cd-4788-9892-c26553de0d01,,,pc,android,,2022-07-18
78b2f61f-94cd-4788-9892-c26553de0d01,,,pc,android,,2022-07-18
78b66923-7f96-4591-b2bc-ec4442f89a17,,,,android,,2022-08-30
78b6c887-fcdf-47e0-9057-04bd3a792f54,,40,smartphone,,,2022-11-03
78bb65e9-3662-4f1b-8fdf-d0a19a5b89c9,,34,pc,,,2022-11-14
78bb65e9-3662-4f1b-8fdf-d0a19a5b89c9,,38,pc,,,2022-11-14
78bb65e9-3662-4f1b-8fdf-d0a19a5b89c9,,,pc,,,2022-10-28
78bd52e1-8d1f-46a8-bb85-9a5481729bcf,,,tablet,android,C1,2022-07-18
78bd52e1-8d1f-46a8-bb85-9a5481729bcf,,,tablet,android,C1,2022-07-18
78c19119-b682-4573-abbc-b08ff5fa6f50,,,smartphone,,C1,2022-07-18
78c19119-b682-4573-abbc-b08ff5fa6f50,,,smartphone,,C1,2022-07-18
78c53cdf-3478-4980-9b93-a2a485ef3193,,,smartphone,,C2,2022-07-18
